host,serial,model,dataset_name,keep_rate,keep_rate_single,reduction_loc,ifa_head,clc,num_clr,ifa_dws_conv_groups,lasso_loss_weight,seed,lr,epochs,input_size,batch_size,num_images_train,num_images_val,test_acc,val_test_loss,train_acc1,train_loss,time_total,max_memory,flops,no_params,throughput
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,256,,11143,,,,,1.5191,7.2363,5.9634,88.286,611.2872
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,128,,11143,,,,,1.4898,7.916,8.8235,88.2845,623.2759
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,64,,11143,,,,,1.4516,7.916,8.8235,88.2845,639.7024
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,32,,11143,,,,,1.4435,7.916,8.8235,88.2845,643.2761
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,16,,11143,,,,,1.4377,7.916,8.8235,88.2845,645.8785
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,8,,11143,,,,,1.6569,7.916,8.8235,88.2845,560.4371
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,4,,11143,,,,,2.4146,7.9023,8.8235,88.2845,384.5693
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,2,,11143,,,,,4.3011,7.877,8.8235,88.2845,215.8968
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,256,,11143,,,,,1.5557,7.0,8.8235,88.2845,596.8857
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,1,,11143,,,,,8.8688,7.877,5.9634,88.286,104.7025
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,128,,11143,,,,,1.4411,7.9102,5.9634,88.286,644.3568
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,2,,11143,,,,,4.7171,7.877,9.3211,88.286,196.8544
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,4,,11143,,,,,2.6373,7.9023,9.3211,88.286,352.0913
server-3090,41,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,448,1,,11143,,,,,8.5263,7.8906,24.7982,88.7361,108.9078
DGX-CN01,41,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,448,16,,11143,,,,,3.4819,1.7324,38.2087,87.1038,266.6921
DGX-CN01,41,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,448,8,,11143,,,,,3.5286,1.207,38.2087,87.1038,263.162
DGX-CN01,41,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,448,4,,11143,,,,,3.6121,0.7812,38.2087,87.1038,257.0791
DGX-CN01,41,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,448,2,,11143,,,,,3.9034,0.6328,38.2087,87.1038,237.8916
DGX-CN01,41,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,448,1,,11143,,,,,5.5785,0.5762,38.2087,87.1038,166.459
server-3090,41,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,448,256,,11143,,,,,6.3233,22.041,24.7982,88.7361,146.8521
server-3090,41,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,448,128,,11143,,,,,2.6706,15.0137,24.7982,88.7361,347.7051
server-3090,41,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,448,64,,11143,,,,,2.4219,9.5312,24.7982,88.7361,383.4094
